web-scraper-order,web-scraper-start-url,category-link,category-link-href,subcategory-sneakers,subcategory-sneakers-href,product-sneakers-link,product-sneakers-link-href,product_sneakers_name,product_sneakers_price,product_sneakers_description,product_sneakers_image-src,product_sneakers_style,,,
1720489402-67,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Kobe 6 Protro Reverse GrinchLowest AskCA$393,https://stockx.com/nike-kobe-6-protro-reverse-grinch,Nike Kobe 6 ProtroReverse Grinch,393.00,"Step into the future while honoring a legend with the Nike Kobe 6 Protro Reverse Grinch. This long-awaited sneaker,  flips the script on the iconic Grinch colorway. Boasting a Bright Crimson upper that mirrors the intensity of Kobe's game, this shoe is a standout piece in any collection. The snakeskin-textured upper, a nod to the Black Mamba himself, is complemented by black Swooshes and electrifying Electric Green accents.

The Reverse Grinch doesn't just turn heads with its colorway; it pays homage to Kobe Bryant's enduring legacy. Electric Green laces and Kobe branding on the tongues and heels add to its unique charm. The midsole and heel counter, wrapped in Bright Crimson, maintain the shoe’s bold and cohesive look, ensuring it stands out on the court and in the streets.

Set to release on December 16, 2023, for $190, the Nike Kobe 6 Protro Reverse Grinch is more than a sneaker—it's a tribute to a basketball icon. With its vivid colors and sleek design, it's a must-have for sneakerheads and basketball fans alike.",https://images.stockx.com/360/Nike-Kobe-6-Protro-Reverse-Grinch/Images/Nike-Kobe-6-Protro-Reverse-Grinch/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1701444492&h=384&q=60,FV4921-600,,,
1720489405-68,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Air DT Max '96 Black White (2024)Lowest AskCA$258,https://stockx.com/nike-air-dt-max-96-black-white-2024,Nike Air DT Max '96Black White (2024),258.00,"The Nike Air DT Max '96 Black White (2024) is a shoe designed as a revival of the original design from the 1990s. 




This iteration of the Nike Air DT Max ‘96 is constructed with a white leather base for the upper. The upper is covered with a black leather overlay that looks like it’s dripping from the top in streaks down the white midsole and into the outsole. Black also forms the toe cap, and on the lateral side, the black streaks have perforations that reveal a Varsity Maize yellow color underneath. Small yellow Nike swooshes also appear on each side of the ankle, and a black strap over the laces contains a white Nike swoosh. The heel contains a yellow Swoosh and the word ""AIR,"" while the tongue also features branding elements. The white wavy outsole contains a visible Air DT Max unit in the heel.




What we like most about this particular sneaker is the way the black overlays look like they’re dripping down the shoe’s upper. The Nike Air DT Max '96 Black White (2024) was released on June 14, 2024, for $170.",https://images.stockx.com/360/Nike-Air-DT-Max-96-Black-White-2024/Images/Nike-Air-DT-Max-96-Black-White-2024/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1716927605&h=384&q=60,HM8249-001,,,
1720489407-69,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike SB Dunk Low Big Money SavingsLowest AskCA$196,https://stockx.com/nike-sb-dunk-low-big-money-savings,Nike SB Dunk LowBig Money Savings,196.00,"Introducing the Nike SB Dunk Low Big Money Savings, a sneaker that pays homage to the thrifty spirit and celebrates the art of the find. Released on April 17, 2024, these kicks are a perfect match for the crowd with a penchant for vintage vibes and sustainable fashion. Decked in a mix of baroque brown, summit white, sanddrift, dark smoke grey, and paradise aqua, the design mirrors the eclectic array of goods one might discover in antique, vintage and thrift shops.​
​​
​Constructed with a medley of premium materials, the Nike SB Dunk Low tells its unique story through textures that evoke the thrill of thrifting. You'll notice the suede overlays reminiscent of well-worn leathers and rope-textured laces that speak to the craft and quality of past eras. The sneaker's inner tongue features a boldly stated 'BIG MONEY SAVINGS' tag, a playful nod to the unexpected deals and steals found in the hunt for hidden gems.​
​​
​At $125, the Nike SB Dunk Low Big Money Savings is a narrative woven into each thread, inspired by a sustainable choice that resonates with the values of its wearers. It's an invitation to explore the stories behind the style, to embrace the patina of the past, and to make a fashion statement that is as conscious as it is cool.",https://images.stockx.com/360/Nike-SB-Dunk-Low-Big-Money-Savings/Images/Nike-SB-Dunk-Low-Big-Money-Savings/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1710948107&h=384&q=60,FZ3129-200,,,
1720489410-70,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Air Force 1 Low Supreme WhiteLowest AskCA$230,https://stockx.com/nike-air-force-1-low-supreme-box-logo-white,Nike Air Force 1 LowSupreme White,230.00,"Supreme and Nike paid homage to an NYC classic with the release of the Nike Air Force 1 Low Supreme White, now available on StockX. This collaboration adds Supreme’s world-renowned Box Logo to the side of a traditional all-white Air Force 1 design.




This Air Force 1 Low is comprised of an all-white leather upper with matching soles and detailing. A red Supreme Box Logo placed on the outside heel completes the design. These sneakers released in March of 2020 and retailed for $118.",https://images.stockx.com/360/Nike-Air-Force-1-Low-Supreme-Box-Logo-White/Images/Nike-Air-Force-1-Low-Supreme-Box-Logo-White/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1692712590&h=384&q=60,CU9225-100,,,
1720489412-71,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Kobe 8 Protro Venice Beach (2024)Lowest AskCA$212,https://stockx.com/nike-kobe-8-protro-venice-beach-2024,Nike Kobe 8 ProtroVenice Beach (2024),212.00,"The Nike Kobe 8 Protro Venice Beach (2024) is a vivid canvas of Los Angeles’s iconic coastal neighborhood, embodying the spirit and vibrancy of Venice Beach. The sneaker’s colorway, featuring stadium grey, metallic silver, and tour yellow, is as dynamic and eclectic as the bustling boardwalks and vibrant street art that define the area. It’s a design that pays homage to Kobe Bryant's connection to the city, capturing the essence of its sun-drenched days and the creativity of its residents.

This re-release Protro of the Kobe 8 maintains the same look of the beloved original on the outside, but updates the tech found on the inside for the modern basketball player. This colorway taps into the heartbeat of Venice Beach, where athletes, artists, and dreamers converge. The sneaker's design showcases a blend of textures and hues that mirror the beach's energy, from the sunlit sands to the azure sky. The artistic strokes of red, yellow, and blue across the upper reflect the eclectic tapestry of the neighborhood, while the signature Nike Swoosh in a striking yellow captures the attention just like the gleaming California sun.

Snag your pair of the Nike Kobe 8 Protro Venice Beach 2024 which released on April 13, 2024, for $190, and step into a blend of style, comfort, and performance. As a staple piece in any Kobe fan's collection, or as the perfect sneaker for those inspired by the rich culture of Los Angeles, the Venice Beach 2024 edition is a celebration of history, art, and the spirit of one of basketball's greatest players. Make sure to add this iconic sneaker to your collection and carry forward the legacy of Kobe Bryant with every step.",https://images.stockx.com/360/Nike-Kobe-8-Protro-Venice-Beach-2024/Images/Nike-Kobe-8-Protro-Venice-Beach-2024/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1712261767&h=384&q=60,FQ3548-001,,,
1720489415-72,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Dunk Low Photon Dust (Women's)Lowest AskCA$128,https://stockx.com/nike-dunk-low-photon-dust-w,Nike Dunk LowPhoton Dust (Women's),128.00,"The women's Nike Dunk Low Photon Dust (W) is made of white leather with Photon Dust leather overlays and Swooshes. A woven Nike label on the tongue and embroidered Nike branding completes the design.

The women's Nike Dunk Low Photon Dust (W) released in May of 2021 and retailed for $100.",https://images.stockx.com/360/Nike-Dunk-Low-Photon-Dust-W/Images/Nike-Dunk-Low-Photon-Dust-W/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635256235&h=384&q=60,DD1503-103,,,
1720489417-73,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Kobe 4 Protro Girl DadLowest AskCA$198,https://stockx.com/nike-zoom-kobe-4-protro-girl-dad,Nike Kobe 4 ProtroGirl Dad,198.00,"The Nike Zoom Kobe 4 Protro Girl Dad celebrates the profound bond between Kobe Bryant and his daughters with a vibrant new colorway. This sneaker features a striking bicoastal and black upper with metallic silver accents, making it a stylish addition to any sneaker collection. The design retains the sleek, low-cut silhouette that made the original Kobe 4 a game-changer, combining aesthetic appeal with high-performance functionality. Whether on the court or off, the Kobe 4 Protro offers the perfect blend of heritage and innovation. 

 The Kobe 4 Protro is renowned for its revolutionary approach to basketball footwear, being the first in the Nike Kobe line to adopt a lower cut. This design choice not only enhanced mobility, but also set a new trend in basketball sneaker design. The Girl Dad edition Protro updates this iconic model with advanced technology, ensuring that modern players experience unparalleled comfort and support. Theis sneaker features ""Girl Dad"" embroiderd on the inside of the tongue & an orange insole with the iconic Kobe logo printed on top of it.. 

 Priced at $190, the Nike Zoom Kobe 4 Protro Girl Dad was released on June 7, 2024. This release not only honors Kobe's legacy but also appeals to a new generation of hoopers with its fresh and dynamic design. Make sure to add this unique and meaningful sneaker to your collection, celebrating both style and heritage with every step.",https://images.stockx.com/360/Nike-Zoom-Kobe-4-Protro-Girl-Dad/Images/Nike-Zoom-Kobe-4-Protro-Girl-Dad/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1717603517&h=384&q=60,FQ3545-300,,,
1720489420-74,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike SB Dunk Low Pro J-Pack Chicago (2020/2024)Lowest AskCA$195,https://stockx.com/nike-sb-dunk-low-j-pack-chicago,Nike SB Dunk Low ProJ-Pack Chicago (2020/2024),195.00,"The latest Nike SB Dunk J-Pack Chicago keeps Jordan Brand’s relationship with skateboarding strong. For those that don’t know, before the plethora of options for proper skateboarding footwear, skaters in the 80s and 90s preferred boarding in Air Jordan 1s. The sneaker’s high top construction provided the proper amount of ankle support needed to bare various skateboarding tricks. The recent addition to the Nike SB Dunk J-Pack pays homage to Air Jordan 1’s involvement with early skate culture.




This Nike SB Dunk Low J-Pack Chicago has something that both Jordan and SB heads will enjoy. The classic SB Dunk Low silhouette is dressed in a Chicago Jordan 1 red, white, and black leather colorway. From there, a fat tongue and oval laces introduce the skateboarding aspect of the sneaker.




The Nike SB Dunk Low J-Pack Chicago release in September 2020 for $95. They were re-released in 2024.",https://images.stockx.com/360/Nike-SB-Dunk-Low-J-Pack-Chicago/Images/Nike-SB-Dunk-Low-J-Pack-Chicago/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635276940&h=384&q=60,BQ6817-600,,,
1720489422-75,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Dunk Low Retro White Black PandaLowest AskCA$112,https://stockx.com/nike-dunk-low-retro-white-black-2021,Nike Dunk Low RetroWhite Black Panda,112.00,"From the school-spirited College Colors Program to the vibrant Nike CO.JP collection, Nike Dunks have seen many colorways since the design’s inception in 1985. But with each new colorway, the Dunk’s classic color-blocking has remained in some capacity. Nike put its timeless color-blocking to work with the Nike Dunk Low Retro White Black.




The upper Nike Dunk Low Retro White Black is constructed of white leather with black leather overlays and Swooshes. Classic Nike branding is featured on the nylon tongue, nodding to traditional Dunk design elements. A white midsole and black outsole complete the design.




The Nike Dunk Low Retro White Black released in January of 2021 and retailed for $100.




To shop all Nike Dunks, click here.",https://images.stockx.com/360/Nike-Dunk-Low-Retro-White-Black-2021/Images/Nike-Dunk-Low-Retro-White-Black-2021/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1644250003&h=384&q=60,DD1391-100,,,
1720489425-76,https://stockx.com/collectibles,Sneakers,https://stockx.com/accessories,Nike,https://stockx.com/nike,Nike Air Force 1 Low '07 WhiteLowest AskCA$118,https://stockx.com/nike-air-force-1-low-white-07,Nike Air Force 1 Low '07White,118.00,"The Nike Air Force 1 Low White ‘07 features an all-white leather upper with a perforated toe box and Swoosh overlays. A Nike heel embroidery and white sole completes the design.




The Nike Air Force 1 Low White ‘07 originally released in 2007, but since it is an essential colorway to the brand, it consistently restocks.




To shop all Nike Air Force 1 shoes, click here.",https://images.stockx.com/360/Nike-Air-Force-1-Low-White-07/Images/Nike-Air-Force-1-Low-White-07/Lv2/img01.jpg?fm=avif&auto=compress&w=576&dpr=2&updated_at=1635275427&h=384&q=60,315122-111/CW2288-111,,,
